timestamp,machine_id,machine_type,machine_age_years,operating_hours,load_pct,temperature_c,vibration_mm_s,pressure_bar,rpm,failure_flag,failure_type,downtime_hours,downtime_reason,production_units,defect_units,good_units,energy_kwh,maintenance_hours,maintenance_cost_inr,setup_hours,revenue_inr,downtime_loss_inr,scrap_cost_inr,total_loss_inr,availability_pct,performance_pct,quality_pct,oee_pct
2026-07-14 23:00:00,M-015,CNC Mill,6,13.87,63.57,76.03,2.567,116.96,1202,1,Mechanical,9.22,Mechanical Failure,241,4,237,228.18,11.42,15661.75,0.0,43765.58,88738.09,407.0,104806.84,33.49,33.36,98.34,10.99
2026-07-14 23:00:00,M-014,Press,3,13.83,72.64,78.78,2.465,125.02,1806,1,Overheating,5.03,Overheating Failure,487,25,462,246.41,3.15,6710.47,0.0,57752.14,44054.4,1718.75,52483.62,63.59,50.32,94.87,30.35
2026-07-15 00:00:00,M-008,Injection Molding,10,9.86,67.99,92.88,2.591,116.13,1147,0,No Failure,0.36,No Downtime,567,14,553,170.48,0.0,0.0,1.29,52560.82,2056.32,731.5,2787.82,96.34,95.93,97.53,90.14
2026-07-15 00:00:00,M-004,CNC Mill,2,18.65,49.66,90.36,2.239,123.86,2164,0,No Failure,0.46,No Downtime,879,23,856,282.51,0.0,0.0,0.0,158375.72,4460.76,2340.25,6801.01,97.51,90.67,97.38,86.1
2026-07-15 00:00:00,M-026,Injection Molding,12,14.87,85.82,93.51,2.494,118.04,1572,0,No Failure,0.55,No Downtime,768,23,745,302.91,0.0,0.0,0.0,70762.44,3111.76,1201.75,4313.51,96.33,86.06,97.0,80.42
2026-07-15 00:00:00,M-010,Grinding,2,21.33,85.12,80.98,2.325,143.93,1904,0,No Failure,0.97,Setup/Changeover,907,30,877,391.96,0.0,0.0,0.0,184209.57,9133.71,3465.0,12598.71,95.47,94.5,96.69,87.23
2026-07-15 01:00:00,M-002,Grinding,11,18.65,73.99,97.49,2.999,117.01,2179,0,No Failure,0.14,No Downtime,785,29,756,342.88,0.0,0.0,0.0,158695.91,1351.41,3349.5,4700.91,99.23,93.48,96.3,89.34
2026-07-15 04:00:00,M-014,Press,3,17.59,82.18,81.79,3.075,116.72,1812,1,Hydraulic,2.32,Hydraulic Failure,883,28,855,331.48,2.58,7160.62,0.0,106931.97,20332.71,1925.0,29418.33,86.79,71.74,96.83,60.29
2026-07-15 05:00:00,M-008,Press,10,11.36,71.84,86.14,3.277,107.77,1548,0,No Failure,0.63,No Downtime,690,24,666,213.34,0.0,0.0,0.0,83296.44,5503.53,1650.0,7153.53,94.46,86.83,96.52,79.17
2026-07-15 06:00:00,M-023,Injection Molding,5,19.34,47.76,82.01,1.491,125.77,1594,1,Tool Wear,8.7,Tool Wear Failure,596,26,570,282.06,2.03,5235.14,0.0,54126.41,49613.52,1358.5,56207.17,54.99,51.34,95.64,27.0
2026-07-15 07:00:00,M-027,CNC Mill,11,14.35,90.05,100.46,2.997,131.18,1884,0,No Failure,0.11,No Downtime,689,19,670,277.6,1.9,2346.41,0.0,123956.04,1078.28,1933.25,5357.93,99.22,92.33,97.24,89.08
2026-07-15 08:00:00,M-010,Injection Molding,2,11.27,71.61,82.78,2.361,134.84,1536,0,No Failure,0.05,No Downtime,613,21,592,193.0,0.0,0.0,0.0,56252.98,273.64,1097.25,1370.89,99.57,90.68,96.57,87.21
2026-07-15 10:00:00,M-025,CNC Mill,7,18.72,77.61,85.55,2.49,132.33,1751,1,Electrical,12.26,Electrical Failure,318,9,309,339.35,9.94,16476.29,0.0,57214.07,117961.38,915.75,135353.42,34.5,32.69,97.17,10.96
2026-07-15 10:00:00,M-018,Grinding,15,11.97,78.01,108.09,3.197,117.25,1818,0,No Failure,0.04,No Downtime,460,28,432,227.37,0.0,0.0,0.0,90661.78,403.49,3234.0,3637.49,99.64,85.37,93.91,79.88
2026-07-15 11:00:00,M-015,CNC Mill,6,8.64,72.46,81.72,3.195,101.78,1680,0,No Failure,0.77,Planned Maintenance,327,4,323,158.61,0.0,0.0,0.0,59706.27,7396.71,407.0,7803.71,91.1,72.76,98.78,65.47
2026-07-15 12:00:00,M-005,CNC Lathe,11,22.19,79.49,87.93,2.466,119.18,1188,1,Overheating,4.39,Overheating Failure,891,30,861,412.81,6.26,9807.89,0.0,159257.62,42256.04,3052.5,55116.43,80.2,77.21,96.63,59.84
2026-07-15 12:00:00,M-022,Injection Molding,13,14.76,80.76,90.84,2.464,129.67,1882,0,No Failure,0.49,No Downtime,708,17,691,274.8,0.0,0.0,0.0,65619.3,2787.89,888.25,3676.14,96.69,79.93,97.6,75.43
2026-07-15 14:00:00,M-013,Press,15,10.02,97.19,101.69,3.522,118.71,1966,0,No Failure,0.59,No Downtime,682,24,658,202.13,2.67,3674.23,0.0,82214.43,5120.09,1650.0,10444.32,94.16,97.17,96.48,88.28
2026-07-15 15:00:00,M-018,CNC Lathe,15,13.15,85.63,93.04,2.929,112.7,1520,1,Overheating,14.63,Overheating Failure,0,0,0,234.78,4.62,10510.95,1.31,0.0,140733.69,0.0,151244.64,0.0,0.0,0.0,0.0
2026-07-15 16:00:00,M-002,Press,11,14.12,93.97,99.38,3.278,115.44,1896,1,Mechanical,5.55,Mechanical Failure,578,21,557,283.27,4.24,10420.02,0.0,69671.66,48564.13,1443.75,60427.9,60.68,58.53,96.37,34.23
2026-07-15 17:00:00,M-013,CNC Lathe,15,21.58,100.0,98.69,3.418,135.32,1649,1,Electrical,1.9,Electrical Failure,1022,49,973,431.81,9.4,16988.84,0.0,180078.81,18251.17,4985.75,40225.76,91.21,91.12,95.21,79.13
2026-07-15 20:00:00,M-030,Press,10,10.35,54.44,83.06,2.215,108.95,1275,0,No Failure,1.3,Setup/Changeover,506,12,494,166.19,0.0,0.0,0.0,61695.05,11390.12,825.0,12215.12,87.42,69.79,97.63,59.57
2026-07-15 20:00:00,M-014,CNC Mill,3,11.64,91.37,84.13,2.353,126.97,1630,1,Tool Wear,6.08,Tool Wear Failure,280,11,269,227.39,5.35,10675.96,0.0,49724.75,58447.46,1119.25,70242.68,47.82,46.21,96.07,21.23
2026-07-15 20:00:00,M-010,CNC Lathe,2,20.92,82.14,84.52,2.412,128.23,1263,1,Electrical,12.86,Electrical Failure,381,12,369,380.79,3.73,5374.54,0.0,68209.98,123668.24,1221.0,130263.79,38.55,34.99,96.85,13.07
2026-07-15 21:00:00,M-030,CNC Mill,10,15.2,83.84,94.13,2.672,124.64,1855,0,No Failure,1.0,Planned Maintenance,671,29,642,279.43,0.0,0.0,2.14,118682.59,9580.91,2950.75,12531.66,93.45,84.83,95.68,75.84
2026-07-16 00:00:00,M-004,CNC Lathe,2,17.91,86.85,85.5,2.854,110.35,2020,0,No Failure,1.15,Setup/Changeover,813,29,784,349.95,0.0,0.0,0.0,145091.73,11052.66,2950.75,14003.41,93.59,87.32,96.43,78.8
2026-07-16 01:00:00,M-015,Injection Molding,6,15.04,71.29,86.88,2.42,112.4,2648,1,Overheating,1.69,Overheating Failure,841,26,815,262.6,6.04,10884.72,0.0,77400.89,9639.38,1358.5,21882.6,88.75,93.19,96.91,80.15
2026-07-16 01:00:00,M-008,CNC Mill,10,24.0,85.44,87.14,2.392,98.76,2214,1,Mechanical,2.41,Mechanical Failure,1109,45,1064,460.81,8.28,12301.18,0.0,196799.34,23181.28,4578.75,40061.21,89.96,88.84,95.94,76.68
2026-07-16 01:00:00,M-015,Injection Molding,6,11.84,60.19,78.75,2.673,109.48,2163,0,No Failure,0.76,Planned Maintenance,698,10,688,185.97,0.0,0.0,0.0,65355.55,4346.81,522.5,4869.31,93.56,98.24,98.57,90.59
2026-07-16 02:00:00,M-014,CNC Lathe,3,18.13,53.73,79.19,1.869,92.28,1272,1,Mechanical,4.17,Mechanical Failure,597,16,581,275.17,4.27,7888.91,0.0,107566.52,40116.91,1628.0,49633.82,77.0,63.38,97.32,47.49
2026-07-16 03:00:00,M-029,CNC Mill,8,23.01,83.44,90.48,,129.89,1889,0,No Failure,0.4,No Downtime,1108,58,1050,428.66,0.0,0.0,0.0,194305.41,3858.86,5901.5,9760.36,98.26,92.62,94.77,86.24
2026-07-16 03:00:00,M-027,Press,11,15.5,76.53,90.92,2.633,101.09,1940,1,Overheating,2.46,Overheating Failure,958,41,917,275.38,2.64,9187.89,1.33,114650.04,21554.03,2818.75,33560.67,84.11,88.31,95.72,71.1
2026-07-16 03:00:00,M-021,CNC Lathe,8,13.98,75.96,84.57,2.288,103.56,1646,1,Mechanical,7.53,Mechanical Failure,315,7,308,259.03,9.31,12953.63,0.0,56932.93,72446.75,712.25,86112.63,46.15,43.28,97.78,19.53
2026-07-16 04:00:00,M-009,CNC Lathe,15,20.07,68.33,92.47,2.675,111.72,1355,0,No Failure,0.8,Setup/Changeover,945,25,920,350.49,0.0,0.0,0.0,170114.58,7729.06,2543.75,10272.81,96.0,90.51,97.35,84.59
2026-07-16 07:00:00,M-020,CNC Mill,11,21.02,82.98,92.21,2.808,111.03,1930,1,Overheating,4.91,Overheating Failure,880,26,854,397.37,7.29,11936.33,0.0,157927.63,47188.2,2645.5,61770.03,76.66,80.49,97.04,59.88
2026-07-16 07:00:00,M-003,CNC Lathe,15,13.8,73.53,92.45,2.784,139.41,1247,0,No Failure,0.14,No Downtime,746,20,726,244.92,0.0,0.0,0.0,134234.22,1393.79,2035.0,3428.79,98.95,103.9,97.32,100.0
2026-07-16 08:00:00,M-026,Press,12,22.85,77.35,87.7,2.571,130.77,1698,0,No Failure,0.52,No Downtime,1627,45,1582,411.51,0.0,0.0,0.0,197705.75,4557.74,3093.75,7651.49,97.72,101.7,97.23,96.63
2026-07-16 08:00:00,M-015,Injection Molding,6,17.2,68.19,87.92,2.168,112.36,1961,0,No Failure,1.33,Quality Issue,966,25,941,294.98,0.0,0.0,0.52,89397.0,7555.57,1306.25,8861.82,92.3,93.58,97.41,84.14
2026-07-16 08:00:00,M-024,CNC Lathe,13,19.04,67.27,90.13,3.238,133.82,1896,1,Overheating,1.8,Overheating Failure,892,28,864,319.01,6.24,10618.95,0.0,159836.4,17344.28,2849.0,30812.23,90.53,90.12,96.86,79.02
2026-07-16 14:00:00,M-017,Press,8,22.95,73.1,82.98,2.428,121.29,1883,0,No Failure,0.12,No Downtime,1605,27,1578,386.46,0.0,0.0,0.0,197277.14,1017.86,1856.25,2874.11,99.49,99.91,98.32,97.73
2026-07-16 15:00:00,M-025,Grinding,7,20.08,92.1,90.11,3.559,118.43,1737,1,Hydraulic,7.59,Hydraulic Failure,503,13,490,389.59,8.12,12022.94,0.0,102946.81,71705.88,1501.5,85230.32,62.2,55.7,97.42,33.75
2026-07-16 15:00:00,M-016,Grinding,15,17.0,72.88,89.54,,104.94,1578,1,Overheating,8.86,Overheating Failure,312,17,295,307.66,3.36,10266.07,0.0,61979.07,83706.29,1963.5,95935.86,47.89,40.8,94.55,18.48
2026-07-16 17:00:00,M-004,CNC Lathe,2,14.31,71.23,82.29,2.16,108.46,1645,0,No Failure,1.19,Material Shortage,617,11,606,247.22,0.0,0.0,0.0,112127.87,11494.06,1119.25,12613.31,91.65,82.91,98.22,74.63
2026-07-16 18:00:00,M-011,CNC Lathe,7,24.0,71.79,94.96,2.673,141.99,997,1,Mechanical,8.14,Mechanical Failure,739,27,712,427.27,3.19,6882.95,0.0,131657.52,78293.39,2747.25,87923.59,66.09,59.19,96.34,37.69
2026-07-16 18:00:00,M-025,Press,7,13.84,66.58,86.13,2.163,120.65,1463,1,Mechanical,4.07,Mechanical Failure,677,16,661,231.09,7.31,13747.35,0.54,82597.72,35626.79,1100.0,50474.15,70.59,69.84,97.64,48.13
2026-07-16 18:00:00,M-008,CNC Lathe,10,18.27,94.21,94.93,3.369,116.28,2036,1,Mechanical,6.52,Mechanical Failure,504,26,478,367.19,4.67,11281.66,0.0,88505.45,62720.91,2645.5,76648.08,64.32,53.09,94.85,32.38
2026-07-16 21:00:00,M-003,CNC Lathe,15,19.04,60.44,98.84,3.103,114.99,1778,0,No Failure,0.33,No Downtime,793,38,755,309.25,0.0,0.0,0.0,139739.61,3152.84,3866.5,7019.34,98.28,80.13,95.21,74.98
2026-07-17 00:00:00,M-019,CNC Mill,8,19.23,74.8,89.48,2.755,117.88,2161,0,No Failure,0.48,No Downtime,937,24,913,345.84,0.0,0.0,0.0,168837.7,4628.39,2442.0,7070.39,97.5,93.67,97.44,88.99
2026-07-17 01:00:00,M-014,CNC Lathe,3,24.0,61.69,83.57,1.883,113.63,1686,0,No Failure,0.06,No Downtime,1126,20,1106,400.0,0.0,0.0,0.0,204582.49,532.33,2035.0,2567.33,99.77,90.21,98.22,88.41
2026-07-17 01:00:00,M-009,Press,15,17.19,87.44,97.1,3.332,88.61,2406,0,No Failure,0.14,No Downtime,1244,51,1193,343.23,0.0,0.0,0.0,149084.14,1257.75,3506.25,4764.0,99.16,103.35,95.9,98.29
2026-07-17 01:00:00,M-003,Press,15,16.62,81.37,92.59,2.771,127.39,1748,1,Mechanical,5.03,Mechanical Failure,680,22,658,298.73,7.42,15821.21,0.0,82253.8,44022.03,1512.5,61355.74,69.73,58.45,96.76,39.44
2026-07-17 01:00:00,M-004,CNC Lathe,2,23.21,89.55,88.99,2.027,139.82,2190,1,Overheating,0.39,No Downtime,1062,56,1006,454.83,3.58,8561.29,0.0,186146.5,3774.31,5698.0,18033.61,98.31,88.01,94.73,81.96
2026-07-17 02:00:00,M-025,Press,7,16.46,85.78,99.69,2.785,121.31,2065,0,No Failure,0.83,Quality Issue,1146,54,1092,294.94,0.0,0.0,0.0,136537.48,7223.37,3712.5,10935.87,94.98,99.51,95.29,90.06
2026-07-17 02:00:00,M-028,Press,7,20.5,76.64,79.54,1.959,121.9,1950,0,No Failure,0.06,No Downtime,1459,43,1416,366.92,0.0,0.0,0.0,176984.45,498.57,2956.25,3454.82,99.72,101.64,97.05,98.37
2026-07-17 03:00:00,M-004,Press,2,17.78,83.42,82.21,2.256,107.63,2206,1,Overheating,4.29,Overheating Failure,855,16,839,327.96,5.74,10718.96,1.35,104845.02,37505.95,1100.0,49324.91,75.89,68.69,98.13,51.15
2026-07-17 03:00:00,M-011,Grinding,7,20.68,87.2,84.67,2.848,113.49,2187,1,Tool Wear,4.56,Tool Wear Failure,762,27,735,399.38,5.09,8723.12,0.0,154296.78,43113.54,3118.5,54955.16,77.94,81.84,96.46,61.53
2026-07-17 04:00:00,M-019,Grinding,8,19.9,63.22,80.86,2.885,119.04,1738,0,No Failure,1.05,Quality Issue,788,24,764,324.74,0.0,0.0,0.0,160371.28,9961.94,2772.0,12733.94,94.7,87.95,96.95,80.75
2026-07-17 04:00:00,M-030,Press,10,15.39,87.82,99.66,2.657,120.3,1753,0,No Failure,0.14,No Downtime,1059,31,1028,300.41,0.0,0.0,0.0,128507.42,1229.0,2131.25,3360.25,99.09,98.32,97.07,94.57
2026-07-17 04:00:00,M-016,Grinding,15,9.62,83.66,94.46,2.702,115.45,1937,1,Mechanical,7.75,Mechanical Failure,76,0,76,190.27,11.58,18615.29,0.0,16060.8,73204.62,0.0,91819.91,19.51,17.66,100.0,3.45
2026-07-17 05:00:00,M-023,CNC Lathe,5,10.3,81.35,91.24,2.791,129.83,2290,1,Overheating,2.47,Overheating Failure,350,14,336,199.36,6.42,11219.95,0.0,62221.33,23777.58,1424.5,36422.02,76.01,65.38,96.0,47.71
2026-07-17 05:00:00,M-022,Press,13,9.64,72.79,87.41,2.836,118.06,1969,0,No Failure,0.3,No Downtime,682,15,667,160.95,0.0,0.0,0.0,83429.21,2666.91,1031.25,3698.16,96.84,101.15,97.8,95.8
2026-07-17 05:00:00,M-017,Injection Molding,8,16.64,64.04,81.62,2.379,121.42,2274,0,No Failure,0.24,No Downtime,827,21,806,267.06,0.0,0.0,0.0,76547.22,1360.05,1097.25,2457.3,98.57,82.83,97.46,79.57
2026-07-17 05:00:00,M-030,Press,10,7.59,62.52,80.65,1.905,108.05,1911,1,Mechanical,13.67,Mechanical Failure,0,0,0,122.14,2.21,5377.7,0.0,0.0,119628.25,0.0,125005.96,0.0,0.0,0.0,0.0
2026-07-17 06:00:00,M-010,CNC Lathe,2,16.36,25.28,80.83,1.735,119.19,1599,1,Hydraulic,6.67,Hydraulic Failure,437,8,429,196.18,10.73,15841.7,0.0,79392.65,64129.62,814.0,80785.32,59.25,51.39,98.17,29.89
2026-07-17 06:00:00,M-024,CNC Lathe,13,17.54,68.57,95.14,1.946,102.86,1380,0,No Failure,0.12,No Downtime,854,24,830,310.12,0.0,0.0,0.0,153482.78,1151.05,2442.0,3593.05,99.32,93.62,97.19,90.37
2026-07-17 10:00:00,M-017,CNC Mill,8,20.42,100.0,87.1,3.068,120.0,1990,0,No Failure,0.48,No Downtime,999,40,959,411.86,0.0,0.0,0.0,177393.77,4661.35,4070.0,8731.35,97.63,94.05,96.0,88.14
2026-07-17 11:00:00,M-016,Injection Molding,15,19.02,91.01,,3.617,123.1,1638,0,No Failure,0.27,No Downtime,1136,52,1084,373.38,0.0,0.0,0.0,102954.1,1554.86,2717.0,4271.86,98.57,99.53,95.42,93.61
2026-07-17 12:00:00,M-020,Grinding,11,20.61,81.96,90.27,2.865,112.29,2022,0,No Failure,0.02,No Downtime,889,44,845,370.45,0.0,0.0,0.0,177506.94,180.24,5082.0,5262.24,99.91,95.89,95.05,91.07
2026-07-17 13:00:00,M-022,CNC Lathe,13,18.66,91.95,98.35,3.019,119.3,1860,0,No Failure,0.31,No Downtime,836,31,805,379.1,2.16,2812.83,0.0,149014.19,2937.78,3154.25,8904.87,98.36,86.23,96.29,81.67
2026-07-17 14:00:00,M-006,Grinding,4,15.71,70.36,83.96,1.903,123.75,1666,1,Mechanical,6.53,Mechanical Failure,340,9,331,272.56,10.87,13646.47,2.21,69511.14,61734.42,1039.5,76420.39,58.41,48.11,97.35,27.35
2026-07-17 14:00:00,M-007,CNC Lathe,8,16.58,70.51,78.29,2.269,123.97,1519,0,No Failure,0.75,No Downtime,758,14,744,284.39,0.0,0.0,0.0,137677.01,7171.36,1424.5,8595.86,95.5,87.96,98.15,82.46
2026-07-17 15:00:00,M-014,Grinding,3,13.59,69.44,77.71,2.967,115.15,1655,1,Hydraulic,5.5,Hydraulic Failure,339,11,328,233.43,4.5,6995.85,0.0,68857.77,51938.05,1270.5,60204.39,59.57,55.4,96.75,31.93
2026-07-17 15:00:00,M-011,Grinding,7,17.91,65.2,93.07,2.132,109.9,1474,1,Overheating,9.57,Overheating Failure,360,12,348,306.13,5.67,9714.31,0.0,73158.14,90389.51,1386.0,101489.83,46.6,44.71,96.67,20.14
2026-07-17 15:00:00,M-012,CNC Lathe,12,10.66,68.85,95.38,2.799,,1515,0,No Failure,1.36,Material Shortage,443,22,421,179.95,0.0,0.0,1.67,77797.83,13115.79,2238.5,15354.29,87.21,79.81,95.03,66.14
2026-07-17 19:00:00,M-014,CNC Mill,3,21.26,73.28,77.39,1.977,141.25,1033,0,No Failure,0.5,No Downtime,959,27,932,366.0,0.0,0.0,0.0,172463.6,4773.32,2747.25,7520.57,97.67,86.75,97.19,82.34
2026-07-17 20:00:00,M-005,CNC Lathe,11,13.17,78.4,92.3,2.655,123.72,1124,0,No Failure,0.19,No Downtime,597,29,568,249.51,0.0,0.0,0.0,105125.98,1779.84,2950.75,4730.59,98.6,87.19,95.14,81.79
2026-07-17 21:00:00,M-005,Grinding,11,17.62,96.07,93.65,2.509,139.77,1840,0,No Failure,0.28,No Downtime,664,19,645,369.89,0.0,0.0,0.0,135418.0,2679.94,2194.5,4874.44,98.39,83.75,97.14,80.04
2026-07-17 22:00:00,M-020,CNC Mill,11,18.29,91.85,100.86,2.986,121.41,2405,1,Electrical,1.73,Electrical Failure,818,40,778,364.19,7.51,14702.13,0.0,143848.54,16658.81,4070.0,35430.93,90.53,85.98,95.11,74.03
2026-07-17 23:00:00,M-022,Injection Molding,13,21.65,57.7,86.87,2.362,117.51,1870,0,No Failure,0.12,No Downtime,1136,32,1104,347.55,0.0,0.0,0.0,104874.97,675.73,1672.0,2347.73,99.45,87.44,97.18,84.52
2026-07-18 00:00:00,M-023,CNC Lathe,5,10.28,70.38,79.87,2.789,88.58,1858,1,Mechanical,6.26,Mechanical Failure,179,7,172,180.59,6.1,10967.98,0.0,31885.8,60250.46,712.25,71930.68,39.05,33.57,96.1,12.6
2026-07-18 01:00:00,M-026,Grinding,12,15.7,62.52,92.78,2.23,112.39,2152,0,No Failure,0.1,No Downtime,691,28,663,267.93,0.0,0.0,0.0,139158.53,940.01,3234.0,4174.01,99.37,97.77,95.95,93.21
2026-07-18 02:00:00,M-015,CNC Mill,6,19.2,38.48,85.4,1.643,122.64,1852,0,No Failure,0.23,No Downtime,812,14,798,259.03,2.01,2132.42,0.0,147677.77,2205.97,1424.5,5762.89,98.81,81.36,98.28,79.0
2026-07-18 03:00:00,M-026,CNC Mill,12,24.0,79.22,94.39,3.143,120.2,1844,0,No Failure,0.56,No Downtime,1009,57,952,458.96,3.28,4166.11,0.0,176159.54,5425.26,5799.75,15391.12,97.65,80.87,94.35,74.51
2026-07-18 03:00:00,M-001,CNC Mill,10,16.84,85.08,95.15,2.82,116.76,1388,0,No Failure,0.42,No Downtime,770,30,740,325.7,0.0,0.0,0.0,136849.26,4002.33,3052.5,7054.83,97.53,87.88,96.1,82.37
2026-07-18 04:00:00,M-025,Press,7,14.62,76.5,80.26,2.47,117.11,1793,1,Electrical,6.15,Electrical Failure,499,28,471,274.36,3.53,6020.35,0.0,58864.47,53833.35,1925.0,61778.7,57.93,48.74,94.39,26.65
2026-07-18 06:00:00,M-030,CNC Lathe,10,24.0,83.12,83.62,2.735,138.49,1622,1,Mechanical,14.73,Mechanical Failure,377,13,364,443.42,6.79,12040.95,0.0,67262.24,141742.44,1322.75,155106.14,38.61,30.17,96.55,11.25
2026-07-18 06:00:00,M-024,Press,13,20.21,73.81,83.54,2.432,108.5,1759,0,No Failure,0.67,No Downtime,1215,37,1178,,0.0,0.0,0.52,147196.46,5854.31,2543.75,8398.06,96.69,85.85,96.95,80.48
2026-07-18 06:00:00,M-023,CNC Lathe,5,22.49,60.11,88.53,1.98,126.4,1644,0,No Failure,0.01,No Downtime,1103,14,1089,359.87,0.0,0.0,0.0,201493.42,59.81,1424.5,1484.31,99.97,94.31,98.73,93.09
2026-07-18 06:00:00,M-009,Press,15,12.16,74.36,,,135.69,1645,0,No Failure,0.0,No Downtime,727,17,710,209.61,0.0,0.0,0.0,88722.2,11.24,1168.75,1179.99,99.99,85.37,97.66,83.36
2026-07-18 07:00:00,M-003,Press,15,19.08,98.66,103.66,2.919,128.07,1737,0,No Failure,0.15,No Downtime,1331,42,1289,407.11,1.01,1391.88,0.0,161172.17,1318.77,2887.5,5598.15,99.21,99.66,96.85,95.75
2026-07-18 07:00:00,M-026,CNC Lathe,12,12.67,83.24,89.31,2.526,106.9,1847,1,Electrical,4.71,Electrical Failure,431,21,410,240.64,3.67,9240.65,0.0,75861.31,45295.81,2136.75,56673.21,62.83,65.44,95.13,39.11
2026-07-18 08:00:00,M-004,CNC Mill,2,11.78,51.71,77.89,2.256,120.27,1512,0,No Failure,0.45,No Downtime,590,10,580,168.73,0.0,0.0,0.0,107382.37,4333.96,1017.5,5351.46,96.18,96.39,98.31,91.13
2026-07-18 09:00:00,M-016,Injection Molding,15,19.33,81.32,90.06,3.189,123.71,1716,0,No Failure,0.43,No Downtime,1087,49,1038,368.1,0.0,0.0,0.0,98642.65,2475.42,2560.25,5035.67,97.75,93.76,95.49,87.53
2026-07-18 09:00:00,M-007,CNC Lathe,8,19.61,93.83,90.08,2.995,137.49,1768,0,No Failure,0.14,No Downtime,884,27,857,403.28,0.0,0.0,0.0,158481.81,1317.04,2747.25,4064.29,99.3,86.67,96.94,83.43
2026-07-18 09:00:00,M-022,CNC Mill,13,15.07,89.16,84.76,2.865,116.52,1844,1,Overheating,5.09,Overheating Failure,461,12,449,297.82,8.74,13652.59,0.0,83085.53,48976.26,1221.0,63849.85,66.22,58.83,97.4,37.95
2026-07-18 12:00:00,M-014,Injection Molding,3,22.73,91.52,85.63,2.675,93.01,2149,1,Electrical,3.97,Electrical Failure,994,42,952,430.27,6.66,9668.51,0.0,90449.42,22653.03,2194.5,34516.04,82.51,72.9,95.78,57.61
2026-07-18 14:00:00,M-016,CNC Lathe,15,15.52,58.66,87.47,1.765,102.2,2114,0,No Failure,0.28,No Downtime,708,13,695,248.56,0.0,0.0,0.0,128585.5,2710.17,1322.75,4032.92,98.19,87.71,98.16,84.54
2026-07-18 15:00:00,M-029,Press,8,15.92,77.76,78.34,2.177,114.43,2126,0,No Failure,0.34,No Downtime,1033,20,1013,302.95,0.0,0.0,0.0,126632.75,2975.55,1375.0,4350.55,97.86,92.7,98.06,88.96
2026-07-18 16:00:00,M-018,CNC Lathe,15,16.86,74.62,95.97,3.112,116.37,2024,0,No Failure,0.75,No Downtime,880,33,847,318.5,1.04,1430.52,0.0,156622.62,7174.54,3357.75,11962.81,95.58,100.35,96.25,92.32
2026-07-18 16:00:00,M-016,CNC Lathe,15,16.03,87.83,99.77,2.895,127.86,2641,1,Hydraulic,8.87,Hydraulic Failure,308,9,299,318.46,9.64,16598.8,0.0,55403.16,85364.91,915.75,102879.46,44.64,37.01,97.08,16.04
2026-07-18 16:00:00,M-016,Injection Molding,15,22.11,67.61,87.9,2.694,114.0,1847,0,No Failure,0.57,No Downtime,1188,26,1162,377.1,0.0,0.0,0.0,110389.33,3277.38,1358.5,4635.88,97.4,89.56,97.81,85.32
2026-07-18 20:00:00,M-002,CNC Mill,11,12.83,65.37,80.95,2.652,108.34,1497,0,No Failure,0.23,No Downtime,614,32,582,235.77,0.0,0.0,0.0,107606.88,2228.67,3256.0,5484.67,98.19,91.96,94.79,85.59
2026-07-18 23:00:00,M-010,CNC Mill,2,13.98,72.96,93.03,1.95,106.17,2345,1,Tool Wear,11.31,Tool Wear Failure,132,6,126,254.5,8.18,10775.75,0.0,23278.96,108811.8,610.5,120198.05,19.11,18.13,95.45,3.31
2026-07-19 01:00:00,M-007,Injection Molding,8,12.23,63.1,86.82,2.119,112.59,1848,0,No Failure,0.36,No Downtime,699,24,675,205.2,0.0,0.0,0.0,64092.92,2043.15,1254.0,3297.15,97.07,95.18,96.56,89.22
2026-07-19 01:00:00,M-025,CNC Lathe,7,24.0,79.13,73.73,2.449,118.99,2310,1,Mechanical,5.68,Mechanical Failure,881,33,848,436.66,10.97,13656.11,0.0,156891.57,54626.33,3357.75,71640.2,76.34,70.6,96.25,51.88
2026-07-19 05:00:00,M-027,Press,11,15.7,48.95,82.0,2.284,115.44,1751,0,No Failure,0.28,No Downtime,1084,31,1053,234.21,0.0,0.0,0.0,131567.62,2431.19,2131.25,4562.44,98.23,98.58,97.14,94.07
2026-07-19 06:00:00,M-015,Grinding,6,13.93,91.46,86.01,2.176,126.91,2275,0,No Failure,0.04,No Downtime,646,24,622,273.3,0.0,0.0,0.0,130708.5,417.73,2772.0,3189.73,99.68,103.15,96.29,99.01
2026-07-19 06:00:00,M-028,Press,7,15.85,36.51,74.28,1.913,113.93,2528,0,No Failure,0.14,No Downtime,1155,27,1128,204.42,0.0,0.0,0.0,140992.91,1200.99,1856.25,3057.24,99.13,104.09,97.66,100.0
2026-07-19 07:00:00,M-009,CNC Lathe,15,20.4,92.17,103.83,,100.78,1371,1,Electrical,8.51,Electrical Failure,515,24,491,405.56,2.91,8342.77,0.0,90892.65,81853.24,2442.0,92638.01,58.28,48.59,95.34,27.0
2026-07-19 07:00:00,M-007,Press,8,19.66,67.87,87.85,2.46,99.2,1542,0,No Failure,0.14,No Downtime,1244,36,1208,340.97,0.0,0.0,0.0,150980.85,1183.98,2475.0,3658.98,99.31,90.41,97.11,87.18
